filename,DC.title,year,adjective,count,noun_count
Heinrich_Hansjakob_-_Afra_(1897),Afra,1897,feucht,0,2
Ernst_Eckstein_-_Preisgekrönt_(1899),Preisgekrönt,1899,frisch,0,2
Ernst_Eckstein_-_Preisgekrönt_(1899),Preisgekrönt,1899,frei,0,2
Ernst_Eckstein_-_Preisgekrönt_(1899),Preisgekrönt,1899,rein,0,2
Ernst_Eckstein_-_Preisgekrönt_(1899),Preisgekrönt,1899,blau,0,2
Ernst_Eckstein_-_Preisgekrönt_(1899),Preisgekrönt,1899,leer,0,2
Ernst_Eckstein_-_Preisgekrönt_(1899),Preisgekrönt,1899,kalt,0,2
Ernst_Eckstein_-_Preisgekrönt_(1899),Preisgekrönt,1899,klar,0,2
Ernst_Eckstein_-_Preisgekrönt_(1899),Preisgekrönt,1899,still,0,2
Ernst_Eckstein_-_Preisgekrönt_(1899),Preisgekrönt,1899,warm,0,2
Ernst_Eckstein_-_Preisgekrönt_(1899),Preisgekrönt,1899,feucht,0,2
ETA_Hoffmann_-_Haimatochare_(1819),Haimatochare,1819,frisch,0,2
ETA_Hoffmann_-_Haimatochare_(1819),Haimatochare,1819,frei,0,2
ETA_Hoffmann_-_Haimatochare_(1819),Haimatochare,1819,rein,0,2
ETA_Hoffmann_-_Haimatochare_(1819),Haimatochare,1819,blau,0,2
ETA_Hoffmann_-_Haimatochare_(1819),Haimatochare,1819,leer,0,2
ETA_Hoffmann_-_Haimatochare_(1819),Haimatochare,1819,kalt,0,2
ETA_Hoffmann_-_Haimatochare_(1819),Haimatochare,1819,klar,0,2
ETA_Hoffmann_-_Haimatochare_(1819),Haimatochare,1819,still,0,2
ETA_Hoffmann_-_Haimatochare_(1819),Haimatochare,1819,warm,0,2
ETA_Hoffmann_-_Haimatochare_(1819),Haimatochare,1819,feucht,0,2
Wilhelm_Raabe_-_Abu_Telfan_(1868),Abu Telfan,1868,frisch,4,41
Wilhelm_Raabe_-_Abu_Telfan_(1868),Abu Telfan,1868,frei,1,41
Wilhelm_Raabe_-_Abu_Telfan_(1868),Abu Telfan,1868,rein,0,41
Wilhelm_Raabe_-_Abu_Telfan_(1868),Abu Telfan,1868,blau,2,41
Wilhelm_Raabe_-_Abu_Telfan_(1868),Abu Telfan,1868,leer,0,41
Wilhelm_Raabe_-_Abu_Telfan_(1868),Abu Telfan,1868,kalt,1,41
Wilhelm_Raabe_-_Abu_Telfan_(1868),Abu Telfan,1868,klar,0,41
Wilhelm_Raabe_-_Abu_Telfan_(1868),Abu Telfan,1868,still,0,41
Wilhelm_Raabe_-_Abu_Telfan_(1868),Abu Telfan,1868,warm,0,41
Wilhelm_Raabe_-_Abu_Telfan_(1868),Abu Telfan,1868,feucht,0,41
Friedrich_Halm_-_Die_Freundinnen_(1860),Die Freundinnen,1860,frisch,0,2
Friedrich_Halm_-_Die_Freundinnen_(1860),Die Freundinnen,1860,frei,0,2
Friedrich_Halm_-_Die_Freundinnen_(1860),Die Freundinnen,1860,rein,0,2
Friedrich_Halm_-_Die_Freundinnen_(1860),Die Freundinnen,1860,blau,0,2
Friedrich_Halm_-_Die_Freundinnen_(1860),Die Freundinnen,1860,leer,0,2
Friedrich_Halm_-_Die_Freundinnen_(1860),Die Freundinnen,1860,kalt,0,2
Friedrich_Halm_-_Die_Freundinnen_(1860),Die Freundinnen,1860,klar,0,2
Friedrich_Halm_-_Die_Freundinnen_(1860),Die Freundinnen,1860,still,0,2
Friedrich_Halm_-_Die_Freundinnen_(1860),Die Freundinnen,1860,warm,0,2
Friedrich_Halm_-_Die_Freundinnen_(1860),Die Freundinnen,1860,feucht,0,2
Wilhelm_Raabe_-_Das_letzte_Recht_(1862),Das letzte Recht,1862,frisch,0,2
Wilhelm_Raabe_-_Das_letzte_Recht_(1862),Das letzte Recht,1862,frei,0,2
Wilhelm_Raabe_-_Das_letzte_Recht_(1862),Das letzte Recht,1862,rein,1,2
Wilhelm_Raabe_-_Das_letzte_Recht_(1862),Das letzte Recht,1862,blau,0,2
Wilhelm_Raabe_-_Das_letzte_Recht_(1862),Das letzte Recht,1862,leer,0,2
Wilhelm_Raabe_-_Das_letzte_Recht_(1862),Das letzte Recht,1862,kalt,0,2
Wilhelm_Raabe_-_Das_letzte_Recht_(1862),Das letzte Recht,1862,klar,0,2
Wilhelm_Raabe_-_Das_letzte_Recht_(1862),Das letzte Recht,1862,still,0,2
Wilhelm_Raabe_-_Das_letzte_Recht_(1862),Das letzte Recht,1862,warm,0,2
Wilhelm_Raabe_-_Das_letzte_Recht_(1862),Das letzte Recht,1862,feucht,0,2
Ottilie_Wildermuth_-_Frau_Luna_(1862),Frau Luna,1862,frisch,1,4
Ottilie_Wildermuth_-_Frau_Luna_(1862),Frau Luna,1862,frei,0,4
Ottilie_Wildermuth_-_Frau_Luna_(1862),Frau Luna,1862,rein,0,4
Ottilie_Wildermuth_-_Frau_Luna_(1862),Frau Luna,1862,blau,0,4
Ottilie_Wildermuth_-_Frau_Luna_(1862),Frau Luna,1862,leer,0,4
Ottilie_Wildermuth_-_Frau_Luna_(1862),Frau Luna,1862,kalt,0,4
Ottilie_Wildermuth_-_Frau_Luna_(1862),Frau Luna,1862,klar,0,4
Ottilie_Wildermuth_-_Frau_Luna_(1862),Frau Luna,1862,still,0,4
Ottilie_Wildermuth_-_Frau_Luna_(1862),Frau Luna,1862,warm,0,4
Ottilie_Wildermuth_-_Frau_Luna_(1862),Frau Luna,1862,feucht,0,4
Franz_Grillparzer_-_Der_arme_Spielmann_(1847),Der arme Spielmann,1847,frisch,0,3
Franz_Grillparzer_-_Der_arme_Spielmann_(1847),Der arme Spielmann,1847,frei,0,3
Franz_Grillparzer_-_Der_arme_Spielmann_(1847),Der arme Spielmann,1847,rein,0,3
Franz_Grillparzer_-_Der_arme_Spielmann_(1847),Der arme Spielmann,1847,blau,0,3
Franz_Grillparzer_-_Der_arme_Spielmann_(1847),Der arme Spielmann,1847,leer,0,3
Franz_Grillparzer_-_Der_arme_Spielmann_(1847),Der arme Spielmann,1847,kalt,0,3
Franz_Grillparzer_-_Der_arme_Spielmann_(1847),Der arme Spielmann,1847,klar,0,3
Franz_Grillparzer_-_Der_arme_Spielmann_(1847),Der arme Spielmann,1847,still,0,3
Franz_Grillparzer_-_Der_arme_Spielmann_(1847),Der arme Spielmann,1847,warm,0,3
Franz_Grillparzer_-_Der_arme_Spielmann_(1847),Der arme Spielmann,1847,feucht,0,3
Julius_von_Voß_-_Die_Moden_der_guten_alten_Zeit_(1827),Die Moden der guten alten Zeit,1827,frisch,0,2
Julius_von_Voß_-_Die_Moden_der_guten_alten_Zeit_(1827),Die Moden der guten alten Zeit,1827,frei,0,2
Julius_von_Voß_-_Die_Moden_der_guten_alten_Zeit_(1827),Die Moden der guten alten Zeit,1827,rein,0,2
Julius_von_Voß_-_Die_Moden_der_guten_alten_Zeit_(1827),Die Moden der guten alten Zeit,1827,blau,0,2
Julius_von_Voß_-_Die_Moden_der_guten_alten_Zeit_(1827),Die Moden der guten alten Zeit,1827,leer,0,2
Julius_von_Voß_-_Die_Moden_der_guten_alten_Zeit_(1827),Die Moden der guten alten Zeit,1827,kalt,0,2
Julius_von_Voß_-_Die_Moden_der_guten_alten_Zeit_(1827),Die Moden der guten alten Zeit,1827,klar,0,2
Julius_von_Voß_-_Die_Moden_der_guten_alten_Zeit_(1827),Die Moden der guten alten Zeit,1827,still,0,2
Julius_von_Voß_-_Die_Moden_der_guten_alten_Zeit_(1827),Die Moden der guten alten Zeit,1827,warm,0,2
Julius_von_Voß_-_Die_Moden_der_guten_alten_Zeit_(1827),Die Moden der guten alten Zeit,1827,feucht,0,2
Karl_von_Holtei_-_Der_letzte_Komödiant_-_Dritter_Teil_(1863),Der letzte Komödiant,1863,frisch,0,9
Karl_von_Holtei_-_Der_letzte_Komödiant_-_Dritter_Teil_(1863),Der letzte Komödiant,1863,frei,1,9
Karl_von_Holtei_-_Der_letzte_Komödiant_-_Dritter_Teil_(1863),Der letzte Komödiant,1863,rein,0,9
Karl_von_Holtei_-_Der_letzte_Komödiant_-_Dritter_Teil_(1863),Der letzte Komödiant,1863,blau,0,9
Karl_von_Holtei_-_Der_letzte_Komödiant_-_Dritter_Teil_(1863),Der letzte Komödiant,1863,leer,0,9
Karl_von_Holtei_-_Der_letzte_Komödiant_-_Dritter_Teil_(1863),Der letzte Komödiant,1863,kalt,0,9
Karl_von_Holtei_-_Der_letzte_Komödiant_-_Dritter_Teil_(1863),Der letzte Komödiant,1863,klar,0,9
Karl_von_Holtei_-_Der_letzte_Komödiant_-_Dritter_Teil_(1863),Der letzte Komödiant,1863,still,0,9
Karl_von_Holtei_-_Der_letzte_Komödiant_-_Dritter_Teil_(1863),Der letzte Komödiant,1863,warm,0,9
Karl_von_Holtei_-_Der_letzte_Komödiant_-_Dritter_Teil_(1863),Der letzte Komödiant,1863,feucht,0,9
Berthold_Auerbach_-_Auf_der_Höhe_Dritter_Band_(1865),Auf der Höhe Dritter Band,1865,frisch,0,10
Berthold_Auerbach_-_Auf_der_Höhe_Dritter_Band_(1865),Auf der Höhe Dritter Band,1865,frei,0,10
Berthold_Auerbach_-_Auf_der_Höhe_Dritter_Band_(1865),Auf der Höhe Dritter Band,1865,rein,0,10
Berthold_Auerbach_-_Auf_der_Höhe_Dritter_Band_(1865),Auf der Höhe Dritter Band,1865,blau,0,10
Berthold_Auerbach_-_Auf_der_Höhe_Dritter_Band_(1865),Auf der Höhe Dritter Band,1865,leer,1,10
Berthold_Auerbach_-_Auf_der_Höhe_Dritter_Band_(1865),Auf der Höhe Dritter Band,1865,kalt,0,10
Berthold_Auerbach_-_Auf_der_Höhe_Dritter_Band_(1865),Auf der Höhe Dritter Band,1865,klar,0,10
Berthold_Auerbach_-_Auf_der_Höhe_Dritter_Band_(1865),Auf der Höhe Dritter Band,1865,still,0,10
Berthold_Auerbach_-_Auf_der_Höhe_Dritter_Band_(1865),Auf der Höhe Dritter Band,1865,warm,0,10
Berthold_Auerbach_-_Auf_der_Höhe_Dritter_Band_(1865),Auf der Höhe Dritter Band,1865,feucht,0,10
"Ludwig_Tieck_-_Dichterleben,_zweiter_Theil_(1831)","Dichterleben, zweiter Theil",1831,frisch,1,2
"Ludwig_Tieck_-_Dichterleben,_zweiter_Theil_(1831)","Dichterleben, zweiter Theil",1831,frei,0,2
"Ludwig_Tieck_-_Dichterleben,_zweiter_Theil_(1831)","Dichterleben, zweiter Theil",1831,rein,0,2
"Ludwig_Tieck_-_Dichterleben,_zweiter_Theil_(1831)","Dichterleben, zweiter Theil",1831,blau,0,2
"Ludwig_Tieck_-_Dichterleben,_zweiter_Theil_(1831)","Dichterleben, zweiter Theil",1831,leer,0,2
"Ludwig_Tieck_-_Dichterleben,_zweiter_Theil_(1831)","Dichterleben, zweiter Theil",1831,kalt,0,2
"Ludwig_Tieck_-_Dichterleben,_zweiter_Theil_(1831)","Dichterleben, zweiter Theil",1831,klar,0,2
"Ludwig_Tieck_-_Dichterleben,_zweiter_Theil_(1831)","Dichterleben, zweiter Theil",1831,still,0,2
"Ludwig_Tieck_-_Dichterleben,_zweiter_Theil_(1831)","Dichterleben, zweiter Theil",1831,warm,0,2
"Ludwig_Tieck_-_Dichterleben,_zweiter_Theil_(1831)","Dichterleben, zweiter Theil",1831,feucht,0,2
Friedrich_Gerstäcker_-_Herrn_Mahlhuber's_Reiseabenteuer_(1857),Herrn Mahlhuber's Reiseabenteuer,1857,frisch,0,5
Friedrich_Gerstäcker_-_Herrn_Mahlhuber's_Reiseabenteuer_(1857),Herrn Mahlhuber's Reiseabenteuer,1857,frei,0,5
Friedrich_Gerstäcker_-_Herrn_Mahlhuber's_Reiseabenteuer_(1857),Herrn Mahlhuber's Reiseabenteuer,1857,rein,0,5
Friedrich_Gerstäcker_-_Herrn_Mahlhuber's_Reiseabenteuer_(1857),Herrn Mahlhuber's Reiseabenteuer,1857,blau,0,5
Friedrich_Gerstäcker_-_Herrn_Mahlhuber's_Reiseabenteuer_(1857),Herrn Mahlhuber's Reiseabenteuer,1857,leer,0,5
Friedrich_Gerstäcker_-_Herrn_Mahlhuber's_Reiseabenteuer_(1857),Herrn Mahlhuber's Reiseabenteuer,1857,kalt,0,5
Friedrich_Gerstäcker_-_Herrn_Mahlhuber's_Reiseabenteuer_(1857),Herrn Mahlhuber's Reiseabenteuer,1857,klar,0,5
Friedrich_Gerstäcker_-_Herrn_Mahlhuber's_Reiseabenteuer_(1857),Herrn Mahlhuber's Reiseabenteuer,1857,still,0,5
Friedrich_Gerstäcker_-_Herrn_Mahlhuber's_Reiseabenteuer_(1857),Herrn Mahlhuber's Reiseabenteuer,1857,warm,1,5
Friedrich_Gerstäcker_-_Herrn_Mahlhuber's_Reiseabenteuer_(1857),Herrn Mahlhuber's Reiseabenteuer,1857,feucht,0,5
Wilhelm_Fischer_-_Wastel_(1898),Wastel,1898,frisch,0,1
Wilhelm_Fischer_-_Wastel_(1898),Wastel,1898,frei,0,1
Wilhelm_Fischer_-_Wastel_(1898),Wastel,1898,rein,0,1
Wilhelm_Fischer_-_Wastel_(1898),Wastel,1898,blau,0,1
Wilhelm_Fischer_-_Wastel_(1898),Wastel,1898,leer,0,1
Wilhelm_Fischer_-_Wastel_(1898),Wastel,1898,kalt,0,1
Wilhelm_Fischer_-_Wastel_(1898),Wastel,1898,klar,0,1
Wilhelm_Fischer_-_Wastel_(1898),Wastel,1898,still,0,1
Wilhelm_Fischer_-_Wastel_(1898),Wastel,1898,warm,0,1
Wilhelm_Fischer_-_Wastel_(1898),Wastel,1898,feucht,0,1
FW_Hackländer_-_Vier_Könige_-_Bilder_aus_dem_Soldatenleben_(1841),Vier Könige,1841,frisch,3,13
FW_Hackländer_-_Vier_Könige_-_Bilder_aus_dem_Soldatenleben_(1841),Vier Könige,1841,frei,0,13
FW_Hackländer_-_Vier_Könige_-_Bilder_aus_dem_Soldatenleben_(1841),Vier Könige,1841,rein,0,13
FW_Hackländer_-_Vier_Könige_-_Bilder_aus_dem_Soldatenleben_(1841),Vier Könige,1841,blau,0,13
FW_Hackländer_-_Vier_Könige_-_Bilder_aus_dem_Soldatenleben_(1841),Vier Könige,1841,leer,0,13
FW_Hackländer_-_Vier_Könige_-_Bilder_aus_dem_Soldatenleben_(1841),Vier Könige,1841,kalt,0,13
FW_Hackländer_-_Vier_Könige_-_Bilder_aus_dem_Soldatenleben_(1841),Vier Könige,1841,klar,0,13
FW_Hackländer_-_Vier_Könige_-_Bilder_aus_dem_Soldatenleben_(1841),Vier Könige,1841,still,0,13
FW_Hackländer_-_Vier_Könige_-_Bilder_aus_dem_Soldatenleben_(1841),Vier Könige,1841,warm,0,13
FW_Hackländer_-_Vier_Könige_-_Bilder_aus_dem_Soldatenleben_(1841),Vier Könige,1841,feucht,0,13
Adalbert_Stifter_-_Wirkungen_eines_weißen_Mantels_-_Der_arme_Wohltäter_-_Der_Pförtner_(1848),Wirkungen eines weißen Mantels,1848,frisch,0,8
Adalbert_Stifter_-_Wirkungen_eines_weißen_Mantels_-_Der_arme_Wohltäter_-_Der_Pförtner_(1848),Wirkungen eines weißen Mantels,1848,frei,2,8
Adalbert_Stifter_-_Wirkungen_eines_weißen_Mantels_-_Der_arme_Wohltäter_-_Der_Pförtner_(1848),Wirkungen eines weißen Mantels,1848,rein,0,8
Adalbert_Stifter_-_Wirkungen_eines_weißen_Mantels_-_Der_arme_Wohltäter_-_Der_Pförtner_(1848),Wirkungen eines weißen Mantels,1848,blau,0,8
Adalbert_Stifter_-_Wirkungen_eines_weißen_Mantels_-_Der_arme_Wohltäter_-_Der_Pförtner_(1848),Wirkungen eines weißen Mantels,1848,leer,0,8
Adalbert_Stifter_-_Wirkungen_eines_weißen_Mantels_-_Der_arme_Wohltäter_-_Der_Pförtner_(1848),Wirkungen eines weißen Mantels,1848,kalt,0,8
Adalbert_Stifter_-_Wirkungen_eines_weißen_Mantels_-_Der_arme_Wohltäter_-_Der_Pförtner_(1848),Wirkungen eines weißen Mantels,1848,klar,0,8
Adalbert_Stifter_-_Wirkungen_eines_weißen_Mantels_-_Der_arme_Wohltäter_-_Der_Pförtner_(1848),Wirkungen eines weißen Mantels,1848,still,0,8
Adalbert_Stifter_-_Wirkungen_eines_weißen_Mantels_-_Der_arme_Wohltäter_-_Der_Pförtner_(1848),Wirkungen eines weißen Mantels,1848,warm,0,8
Adalbert_Stifter_-_Wirkungen_eines_weißen_Mantels_-_Der_arme_Wohltäter_-_Der_Pförtner_(1848),Wirkungen eines weißen Mantels,1848,feucht,1,8
Ottilie_Wildermuth_-_Ein_sonnenloses_Leben_(1855),Ein sonnenloses Leben,1855,frisch,1,3
Ottilie_Wildermuth_-_Ein_sonnenloses_Leben_(1855),Ein sonnenloses Leben,1855,frei,0,3
Ottilie_Wildermuth_-_Ein_sonnenloses_Leben_(1855),Ein sonnenloses Leben,1855,rein,0,3
Ottilie_Wildermuth_-_Ein_sonnenloses_Leben_(1855),Ein sonnenloses Leben,1855,blau,0,3
Ottilie_Wildermuth_-_Ein_sonnenloses_Leben_(1855),Ein sonnenloses Leben,1855,leer,0,3
Ottilie_Wildermuth_-_Ein_sonnenloses_Leben_(1855),Ein sonnenloses Leben,1855,kalt,0,3
Ottilie_Wildermuth_-_Ein_sonnenloses_Leben_(1855),Ein sonnenloses Leben,1855,klar,0,3
Ottilie_Wildermuth_-_Ein_sonnenloses_Leben_(1855),Ein sonnenloses Leben,1855,still,0,3
Ottilie_Wildermuth_-_Ein_sonnenloses_Leben_(1855),Ein sonnenloses Leben,1855,warm,0,3
Ottilie_Wildermuth_-_Ein_sonnenloses_Leben_(1855),Ein sonnenloses Leben,1855,feucht,0,3
Karl_Immermann_-_Die_Epigonen_(1836),Die Epigonen,1836,frisch,2,32
Karl_Immermann_-_Die_Epigonen_(1836),Die Epigonen,1836,frei,1,32
Karl_Immermann_-_Die_Epigonen_(1836),Die Epigonen,1836,rein,0,32
Karl_Immermann_-_Die_Epigonen_(1836),Die Epigonen,1836,blau,0,32
Karl_Immermann_-_Die_Epigonen_(1836),Die Epigonen,1836,leer,0,32
Karl_Immermann_-_Die_Epigonen_(1836),Die Epigonen,1836,kalt,0,32
Karl_Immermann_-_Die_Epigonen_(1836),Die Epigonen,1836,klar,0,32
Karl_Immermann_-_Die_Epigonen_(1836),Die Epigonen,1836,still,0,32
Karl_Immermann_-_Die_Epigonen_(1836),Die Epigonen,1836,warm,0,32
Karl_Immermann_-_Die_Epigonen_(1836),Die Epigonen,1836,feucht,0,32
Carl_Spindler_-_Der_Jesuit_(1829),Der Jesuit,1829,frisch,0,14
Carl_Spindler_-_Der_Jesuit_(1829),Der Jesuit,1829,frei,1,14
Carl_Spindler_-_Der_Jesuit_(1829),Der Jesuit,1829,rein,0,14
Carl_Spindler_-_Der_Jesuit_(1829),Der Jesuit,1829,blau,0,14
Carl_Spindler_-_Der_Jesuit_(1829),Der Jesuit,1829,leer,0,14
Carl_Spindler_-_Der_Jesuit_(1829),Der Jesuit,1829,kalt,0,14
Carl_Spindler_-_Der_Jesuit_(1829),Der Jesuit,1829,klar,0,14
Carl_Spindler_-_Der_Jesuit_(1829),Der Jesuit,1829,still,0,14
Carl_Spindler_-_Der_Jesuit_(1829),Der Jesuit,1829,warm,0,14
Carl_Spindler_-_Der_Jesuit_(1829),Der Jesuit,1829,feucht,0,14
Ludwig_Tieck_-_Dichterleben_(1825),Dichterleben,1825,frisch,0,5
Ludwig_Tieck_-_Dichterleben_(1825),Dichterleben,1825,frei,1,5
Ludwig_Tieck_-_Dichterleben_(1825),Dichterleben,1825,rein,0,5
Ludwig_Tieck_-_Dichterleben_(1825),Dichterleben,1825,blau,1,5
Ludwig_Tieck_-_Dichterleben_(1825),Dichterleben,1825,leer,0,5
Ludwig_Tieck_-_Dichterleben_(1825),Dichterleben,1825,kalt,0,5
Ludwig_Tieck_-_Dichterleben_(1825),Dichterleben,1825,klar,0,5
Ludwig_Tieck_-_Dichterleben_(1825),Dichterleben,1825,still,0,5
Ludwig_Tieck_-_Dichterleben_(1825),Dichterleben,1825,warm,0,5
Ludwig_Tieck_-_Dichterleben_(1825),Dichterleben,1825,feucht,0,5
Achim_von_Arnim_-_Die_Kronenwächter_(1817),Die Kronenwächter,1817,frisch,1,19
Achim_von_Arnim_-_Die_Kronenwächter_(1817),Die Kronenwächter,1817,frei,1,19
Achim_von_Arnim_-_Die_Kronenwächter_(1817),Die Kronenwächter,1817,rein,0,19
Achim_von_Arnim_-_Die_Kronenwächter_(1817),Die Kronenwächter,1817,blau,0,19
Achim_von_Arnim_-_Die_Kronenwächter_(1817),Die Kronenwächter,1817,leer,0,19
Achim_von_Arnim_-_Die_Kronenwächter_(1817),Die Kronenwächter,1817,kalt,1,19
Achim_von_Arnim_-_Die_Kronenwächter_(1817),Die Kronenwächter,1817,klar,0,19
Achim_von_Arnim_-_Die_Kronenwächter_(1817),Die Kronenwächter,1817,still,0,19
Achim_von_Arnim_-_Die_Kronenwächter_(1817),Die Kronenwächter,1817,warm,0,19
Achim_von_Arnim_-_Die_Kronenwächter_(1817),Die Kronenwächter,1817,feucht,0,19
Charles_Sealsfield_-_In_der_Prärie_verirrt_(1841),In der Prärie verirrt,1841,frisch,0,2
Charles_Sealsfield_-_In_der_Prärie_verirrt_(1841),In der Prärie verirrt,1841,frei,0,2
Charles_Sealsfield_-_In_der_Prärie_verirrt_(1841),In der Prärie verirrt,1841,rein,0,2
Charles_Sealsfield_-_In_der_Prärie_verirrt_(1841),In der Prärie verirrt,1841,blau,0,2
Charles_Sealsfield_-_In_der_Prärie_verirrt_(1841),In der Prärie verirrt,1841,leer,0,2
Charles_Sealsfield_-_In_der_Prärie_verirrt_(1841),In der Prärie verirrt,1841,kalt,0,2
Charles_Sealsfield_-_In_der_Prärie_verirrt_(1841),In der Prärie verirrt,1841,klar,0,2
Charles_Sealsfield_-_In_der_Prärie_verirrt_(1841),In der Prärie verirrt,1841,still,0,2
Charles_Sealsfield_-_In_der_Prärie_verirrt_(1841),In der Prärie verirrt,1841,warm,0,2
Charles_Sealsfield_-_In_der_Prärie_verirrt_(1841),In der Prärie verirrt,1841,feucht,0,2
Hermann_Kurz_-_Gesammelte_kleinere_Erzählungen_–_Vierter_Teil_(1858),Gesammelte kleinere Erzählungen – Vierter Teil,1858,frisch,3,11
Hermann_Kurz_-_Gesammelte_kleinere_Erzählungen_–_Vierter_Teil_(1858),Gesammelte kleinere Erzählungen – Vierter Teil,1858,frei,0,11
Hermann_Kurz_-_Gesammelte_kleinere_Erzählungen_–_Vierter_Teil_(1858),Gesammelte kleinere Erzählungen – Vierter Teil,1858,rein,0,11
Hermann_Kurz_-_Gesammelte_kleinere_Erzählungen_–_Vierter_Teil_(1858),Gesammelte kleinere Erzählungen – Vierter Teil,1858,blau,0,11
Hermann_Kurz_-_Gesammelte_kleinere_Erzählungen_–_Vierter_Teil_(1858),Gesammelte kleinere Erzählungen – Vierter Teil,1858,leer,1,11
Hermann_Kurz_-_Gesammelte_kleinere_Erzählungen_–_Vierter_Teil_(1858),Gesammelte kleinere Erzählungen – Vierter Teil,1858,kalt,0,11
Hermann_Kurz_-_Gesammelte_kleinere_Erzählungen_–_Vierter_Teil_(1858),Gesammelte kleinere Erzählungen – Vierter Teil,1858,klar,0,11
Hermann_Kurz_-_Gesammelte_kleinere_Erzählungen_–_Vierter_Teil_(1858),Gesammelte kleinere Erzählungen – Vierter Teil,1858,still,0,11
Hermann_Kurz_-_Gesammelte_kleinere_Erzählungen_–_Vierter_Teil_(1858),Gesammelte kleinere Erzählungen – Vierter Teil,1858,warm,0,11
Hermann_Kurz_-_Gesammelte_kleinere_Erzählungen_–_Vierter_Teil_(1858),Gesammelte kleinere Erzählungen – Vierter Teil,1858,feucht,0,11
Willibald_Alexis_-_Isegrimm_(1854),Isegrimm,1854,frisch,0,69
Willibald_Alexis_-_Isegrimm_(1854),Isegrimm,1854,frei,2,69
Willibald_Alexis_-_Isegrimm_(1854),Isegrimm,1854,rein,1,69
Willibald_Alexis_-_Isegrimm_(1854),Isegrimm,1854,blau,0,69
Willibald_Alexis_-_Isegrimm_(1854),Isegrimm,1854,leer,0,69
Willibald_Alexis_-_Isegrimm_(1854),Isegrimm,1854,kalt,0,69
Willibald_Alexis_-_Isegrimm_(1854),Isegrimm,1854,klar,0,69
Willibald_Alexis_-_Isegrimm_(1854),Isegrimm,1854,still,1,69
Willibald_Alexis_-_Isegrimm_(1854),Isegrimm,1854,warm,1,69
Willibald_Alexis_-_Isegrimm_(1854),Isegrimm,1854,feucht,0,69
Heinrich_Heine_-_Reisebilder_(1826),Reisebilder,1826,frisch,0,16
Heinrich_Heine_-_Reisebilder_(1826),Reisebilder,1826,frei,1,16
Heinrich_Heine_-_Reisebilder_(1826),Reisebilder,1826,rein,0,16
Heinrich_Heine_-_Reisebilder_(1826),Reisebilder,1826,blau,1,16
Heinrich_Heine_-_Reisebilder_(1826),Reisebilder,1826,leer,0,16
Heinrich_Heine_-_Reisebilder_(1826),Reisebilder,1826,kalt,0,16
Heinrich_Heine_-_Reisebilder_(1826),Reisebilder,1826,klar,0,16
Heinrich_Heine_-_Reisebilder_(1826),Reisebilder,1826,still,0,16
Heinrich_Heine_-_Reisebilder_(1826),Reisebilder,1826,warm,0,16
Heinrich_Heine_-_Reisebilder_(1826),Reisebilder,1826,feucht,1,16
Eugenie_Marlitt_-_Die_zweite_Frau_(1874),Die zweite Frau,1874,frisch,1,28
Eugenie_Marlitt_-_Die_zweite_Frau_(1874),Die zweite Frau,1874,frei,0,28
Eugenie_Marlitt_-_Die_zweite_Frau_(1874),Die zweite Frau,1874,rein,0,28
Eugenie_Marlitt_-_Die_zweite_Frau_(1874),Die zweite Frau,1874,blau,3,28
Eugenie_Marlitt_-_Die_zweite_Frau_(1874),Die zweite Frau,1874,leer,1,28
Eugenie_Marlitt_-_Die_zweite_Frau_(1874),Die zweite Frau,1874,kalt,0,28
Eugenie_Marlitt_-_Die_zweite_Frau_(1874),Die zweite Frau,1874,klar,0,28
Eugenie_Marlitt_-_Die_zweite_Frau_(1874),Die zweite Frau,1874,still,0,28
Eugenie_Marlitt_-_Die_zweite_Frau_(1874),Die zweite Frau,1874,warm,0,28
Eugenie_Marlitt_-_Die_zweite_Frau_(1874),Die zweite Frau,1874,feucht,0,28
Friedrich_Gerstäcker_-_Die_Flußpiraten_des_Mississippi_(1848),Die Flußpiraten des Mississippi,1848,frisch,0,12
Friedrich_Gerstäcker_-_Die_Flußpiraten_des_Mississippi_(1848),Die Flußpiraten des Mississippi,1848,frei,1,12
Friedrich_Gerstäcker_-_Die_Flußpiraten_des_Mississippi_(1848),Die Flußpiraten des Mississippi,1848,rein,0,12
Friedrich_Gerstäcker_-_Die_Flußpiraten_des_Mississippi_(1848),Die Flußpiraten des Mississippi,1848,blau,0,12
Friedrich_Gerstäcker_-_Die_Flußpiraten_des_Mississippi_(1848),Die Flußpiraten des Mississippi,1848,leer,0,12
Friedrich_Gerstäcker_-_Die_Flußpiraten_des_Mississippi_(1848),Die Flußpiraten des Mississippi,1848,kalt,0,12
Friedrich_Gerstäcker_-_Die_Flußpiraten_des_Mississippi_(1848),Die Flußpiraten des Mississippi,1848,klar,0,12
Friedrich_Gerstäcker_-_Die_Flußpiraten_des_Mississippi_(1848),Die Flußpiraten des Mississippi,1848,still,0,12
Friedrich_Gerstäcker_-_Die_Flußpiraten_des_Mississippi_(1848),Die Flußpiraten des Mississippi,1848,warm,1,12
Friedrich_Gerstäcker_-_Die_Flußpiraten_des_Mississippi_(1848),Die Flußpiraten des Mississippi,1848,feucht,1,12
Helene_Böhlau_-_Der_schöne_Valentin_(1886),Der schöne Valentin,1886,frisch,0,11
